dataset,mu_size,nu_size,cost,iterations,error,cost_rerr,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,reg,maxiter,tol
3D-gen-hyperb-mixture-1c-16p,4096,4096,143.6965488487993,10000,6.223917519498912e-05,0.28771353904552216,seconds,6.390104532241821,6.28943648468703,megabytes,1060.0,1060.0,99.0,94.28571428571429,0.31492915200000005,0.31492915200000005,0.81484375,0.7659598214285717,success,gradient-ascent,1.0,10000,1e-06
3D-gen-hyperb-mixture-1c-16p,4096,4096,143.75123112035897,10000,7.505124048901024e-05,8.464897347715736,seconds,6.412476301193237,6.217555324546993,megabytes,1060.0,1060.0,99.0,94.8076923076923,0.31626854400000004,0.31626854400000004,0.8234375,0.7509014423076923,success,gradient-ascent,1.0,10000,1e-06
3D-gen-hyperb-mixture-1c-16p,4096,4096,143.67609301559014,10000,5.805588366891712e-05,0.38833847211569195,seconds,6.3700666427612305,6.235865262337029,megabytes,1060.0,1060.0,99.0,96.36,0.31505612800000005,0.31505612800000005,0.81015625,0.7682812500000001,success,gradient-ascent,1.0,10000,1e-06
3D-gen-hyperb-mixture-1c-16p,4096,4096,144.2315553824685,10000,0.00013076709988135704,0.49222696340304156,seconds,6.2496562004089355,6.217154738493264,megabytes,1060.0,1060.0,99.0,94.73076923076923,0.31568281600000003,0.31568281600000003,0.81015625,0.777644230769231,success,gradient-ascent,1.0,10000,1e-06
3D-gen-hyperb-mixture-1c-16p,4096,4096,143.83385923891944,10000,0.00010166800642519291,0.48389024244488543,seconds,6.382193565368652,6.212341722100973,megabytes,1060.0,1060.0,99.0,96.48148148148148,0.316862464,0.316862464,0.80234375,0.7470196759259259,success,gradient-ascent,1.0,10000,1e-06
3D-gen-hyperb-mixture-1c-16p,4096,4096,143.67778904993776,10000,6.190159251895366e-05,0.1098524450724409,seconds,6.379389762878418,6.2186198104172945,megabytes,1060.0,1060.0,99.0,94.85185185185185,0.315674624,0.315674624,0.81640625,0.756278935185185,success,gradient-ascent,1.0,10000,1e-06
3D-gen-hyperb-mixture-1c-16p,4096,4096,143.8098756847065,10000,8.361396896816586e-05,0.225163952546923,seconds,6.262396335601807,6.2239006189629436,megabytes,1060.0,1060.0,99.0,95.85185185185185,0.31566233600000004,0.31566233600000004,0.81953125,0.775,success,gradient-ascent,1.0,10000,1e-06
3D-gen-hyperb-mixture-1c-16p,4096,4096,143.7072684767995,10000,6.272016349795351e-05,0.9727054204139628,seconds,6.322092056274414,6.224115022458136,megabytes,1060.0,1060.0,99.0,94.07407407407408,0.315645952,0.315645952,0.8140625,0.775028935185185,success,gradient-ascent,1.0,10000,1e-06
3D-gen-hyperb-mixture-1c-16p,4096,4096,143.6833144800562,10000,5.5507823476741436e-05,1.0549206016975785,seconds,6.357525587081909,6.222684028558433,megabytes,1060.0,1060.0,99.0,94.34615384615384,0.315703296,0.315703296,0.81171875,0.7573918269230767,success,gradient-ascent,1.0,10000,1e-06
3D-gen-hyperb-mixture-1c-16p,4096,4096,143.68323862324843,10000,5.5209086758267745e-05,0.03286829949937647,seconds,6.2289042472839355,6.225336977280676,megabytes,1060.0,1060.0,99.0,96.03703703703704,0.31563366400000004,0.31563366400000004,0.80625,0.7789062500000001,success,gradient-ascent,1.0,10000,1e-06
3D-gen-hyperb-mixture-1c-16p,4096,4096,143.85513809799215,10000,9.31269274051516e-05,1.5050542295992022,seconds,6.307348012924194,6.231590304523706,megabytes,1060.0,1060.0,99.0,94.11111111111111,0.31573196800000003,0.31573196800000003,0.81328125,0.7675347222222222,success,gradient-ascent,1.0,10000,1e-06
3D-gen-hyperb-mixture-1c-16p,4096,4096,143.8056092537493,10000,8.857871236189752e-05,5.241377553899393,seconds,6.274316072463989,6.229147417470813,megabytes,1060.0,1060.0,99.0,94.70370370370371,0.31581388800000004,0.31581388800000004,0.82421875,0.7739583333333334,success,gradient-ascent,1.0,10000,1e-06
3D-gen-hyperb-mixture-1c-16p,4096,4096,143.6592695194837,10000,5.764581783562761e-05,0.503302024241385,seconds,6.284792184829712,6.2285713059827685,megabytes,1060.0,1060.0,99.0,96.75,0.315879424,0.315879424,0.8203125,0.7777622767857143,success,gradient-ascent,1.0,10000,1e-06
3D-gen-hyperb-mixture-1c-16p,4096,4096,143.67755389937054,10000,5.6346567126386304e-05,0.18653164117447205,seconds,6.25677752494812,6.224524725228548,megabytes,1060.0,1060.0,99.0,94.1923076923077,0.31594496,0.31594496,0.81328125,0.7787560096153847,success,gradient-ascent,1.0,10000,1e-06
3D-gen-hyperb-mixture-1c-24p,13824,13824,493.3917091181928,10000,7.601747979135709e-05,2.804182668950336,seconds,59.393218994140625,59.347266101278365,megabytes,6382.0,6382.0,100.0,99.6774193548387,0.377290752,0.377290752,0.8140625,0.7771263860887094,success,gradient-ascent,1.0,10000,1e-06
