dataset,mu_size,nu_size,cost,iterations,error,cost_rerr,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,reg,maxiter,learning_rate,tol
1D-gen-hyperb-mixture-2c-64p,64,64,0.14631340001844187,1000000,1.0806648669259289e-06,0.304023561082686,seconds,41.68691110610962,41.558906983584166,megabytes,546.0,546.0,100.0,77.27807486631016,0.22665216000000002,0.22665216000000002,0.81484375,0.7759776069518715,success,gradient,1.0,1000000,0.001,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.07574712156493722,896859,9.999993224596437e-07,5.757449996543401,seconds,37.90810251235962,37.86594505328685,megabytes,546.0,546.0,100.0,76.93373493975903,0.22376857600000002,0.22376857600000002,0.825,0.7770331325301202,success,gradient,1.0,1000000,0.001,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.17769490799954912,983819,9.999992878206854e-07,0.25890030678077847,seconds,51.34742999076843,51.17634516581893,megabytes,546.0,546.0,100.0,81.66222222222223,0.226369536,0.226369536,0.825,0.7757083333333339,success,gradient,1.0,1000000,0.001,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.09279629809957282,1000000,1.000565388764585e-06,0.3342541303336401,seconds,87.85559320449829,87.85506608337164,megabytes,546.0,546.0,100.0,89.32975871313673,0.22698393600000003,0.22698393600000003,0.85234375,0.7792246146112605,success,gradient,1.0,1000000,0.001,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.10624404459485139,798370,9.999992336418018e-07,0.43600885901013864,seconds,69.19325256347656,69.18421926070005,megabytes,546.0,546.0,100.0,89.3202614379085,0.22668083200000003,0.22668083200000003,0.8296875,0.7799325980392157,success,gradient,1.0,1000000,0.001,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.05397981955673343,979542,9.999994707854398e-07,1.0427159193169524,seconds,187.24526047706604,187.20029559824616,megabytes,546.0,546.0,100.0,95.25408805031446,0.227053568,0.227053568,0.828125,0.7780994496855347,success,gradient,1.0,1000000,0.001,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.062035927462991615,923568,9.999998722420855e-07,1.1295661073509806,seconds,437.67259216308594,437.52257899940014,megabytes,546.0,546.0,100.0,98.38502389803504,0.23343513600000002,0.23343513600000002,0.8328125,0.7792933483802424,success,gradient,1.0,1000000,0.001,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.15002953344261089,987698,9.999998322740566e-07,0.08683501829397014,seconds,442.895973443985,442.8983482187614,megabytes,546.0,546.0,100.0,98.3561131873999,0.23340236800000003,0.23340236800000003,0.8359375,0.7795227409236525,success,gradient,1.0,1000000,0.001,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.1508019325711598,777419,9.999999504017865e-07,0.053493434331800475,seconds,300.7088074684143,300.5304108960554,megabytes,546.0,546.0,100.0,97.96403440187646,0.231583744,0.231583744,0.834375,0.778530590304925,success,gradient,1.0,1000000,0.001,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.07025838916512861,1000000,1.046218787159603e-06,0.048425381873607745,seconds,169.29857873916626,169.19503971375525,megabytes,546.0,546.0,100.0,94.59751037344398,0.226988032,0.226988032,0.821875,0.7786436721991703,success,gradient,1.0,1000000,0.001,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.20719582813226775,993279,9.999999308618612e-07,0.33094161552291596,seconds,51.88303804397583,51.893090235069394,megabytes,546.0,546.0,99.0,82.07391304347826,0.22490726400000002,0.22490726400000002,0.82109375,0.7784001358695649,success,gradient,1.0,1000000,0.001,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.08603164069321019,840373,9.999990595588315e-07,5.786727717048679,seconds,57.39316201210022,57.25462820008397,megabytes,546.0,546.0,99.0,86.8735632183908,0.22584115200000002,0.22584115200000002,0.81953125,0.7782477250957855,success,gradient,1.0,1000000,0.001,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.14143639143307107,998781,9.999995285170371e-07,0.2968395857745716,seconds,129.94296026229858,129.82837684918195,megabytes,546.0,546.0,99.0,93.56590509666081,0.227016704,0.227016704,0.82109375,0.7780645869947278,success,gradient,1.0,1000000,0.001,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.1265446727731021,991750,9.999990746578646e-07,0.31679945620073524,seconds,149.89812922477722,149.75326002854854,megabytes,546.0,546.0,99.0,94.72713414634147,0.22697984000000002,0.22697984000000002,0.81953125,0.7786370998475609,success,gradient,1.0,1000000,0.001,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.11041266598357595,961638,9.999990133735537e-07,0.0710929933941154,seconds,186.90288162231445,186.78046504594386,megabytes,546.0,546.0,99.0,96.19897959183673,0.227028992,0.227028992,0.8203125,0.7786999760841837,success,gradient,1.0,1000000,0.001,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.06735294321220878,1000000,1.027249134644137e-06,0.012402396668557079,seconds,314.8794391155243,314.79783039260656,megabytes,546.0,546.0,99.0,98.31974248927038,0.22710272,0.22710272,0.82890625,0.7789906339413435,success,gradient,1.0,1000000,0.001,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.04960932404797089,937703,9.999995214116097e-07,0.248954500381376,seconds,287.4187026023865,287.38568518310785,megabytes,546.0,546.0,99.0,98.159936658749,0.22709452800000002,0.22709452800000002,0.84453125,0.7783885095011877,success,gradient,1.0,1000000,0.001,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.0958744633731981,939625,9.999996795073685e-07,0.29893251229005335,seconds,224.35011267662048,224.20168052706867,megabytes,546.0,546.0,99.0,97.29536290322581,0.226226176,0.226226176,0.82265625,0.7779926915322579,success,gradient,1.0,1000000,0.001,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.11043164993760031,927975,9.999993322296064e-07,0.8911402883399723,seconds,311.1497595310211,311.07122822478414,megabytes,546.0,546.0,99.0,98.45203488372093,0.23346380800000002,0.23346380800000002,0.84140625,0.7781159156976746,success,gradient,1.0,1000000,0.001,1e-06
