dataset,mu_size,nu_size,cost,iterations,error,cost_rerr,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name
1D-gaussian-2c-256p,256,256,0.0008499025164179721,,8.630249292984615e-17,0.0,seconds,0.0,0.007808884605765343,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-256p,256,256,0.009822811602297641,,1.3010426069826053e-17,0.0,seconds,0.0,0.008913189172744751,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-256p,256,256,0.010676014485629774,,4.466912950640278e-17,0.0,seconds,0.0,0.009299379773437977,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-256p,256,256,0.022198174605916846,,6.635317295611287e-17,0.0,seconds,0.0,0.009214408695697784,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-256p,256,256,0.0018564691728966648,,1.6132928326584306e-16,0.0,seconds,0.0,0.008003410883247852,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-256p,256,256,0.028560513886231174,,3.729655473350135e-17,0.0,seconds,0.0,0.008797003887593746,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-256p,256,256,0.0165904949438745,,4.0332320816460765e-17,0.0,seconds,0.0,0.008422937244176865,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-256p,256,256,0.07241990055922301,,5.4643789493269423e-17,0.0,seconds,0.0,0.00897231325507164,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-256p,256,256,0.004632857077729902,,5.811323644522304e-17,0.0,seconds,0.0,0.00866570882499218,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-256p,256,256,0.023699301511707935,,6.765421556309548e-17,0.0,seconds,0.0,0.00900960061699152,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-256p,256,256,0.02645690994534702,,9.6710833785707e-17,0.0,seconds,0.0,0.0092154024168849,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-256p,256,256,0.012671773044166675,,1.0495077029659683e-16,0.0,seconds,0.0,0.008121141232550144,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-256p,256,256,0.0008375088272275751,,1.0928757898653885e-16,0.0,seconds,0.0,0.0076414309442043304,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-256p,256,256,0.005634532145165918,,2.1206994493816467e-16,0.0,seconds,0.0,0.009000806137919426,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-512p,512,512,0.030777675110132012,,8.001412032943023e-17,0.0,seconds,0.21053218841552734,0.033207803033292294,megabytes,546.0,546.0,0.0,0.0,0.157028352,0.157028352,0.0,0.0,success,lp
1D-gaussian-2c-512p,512,512,0.013793901073440865,,1.1275702593849246e-16,0.0,seconds,0.2164621353149414,0.030220218934118748,megabytes,546.0,546.0,0.0,0.0,0.16183296,0.16183296,0.0,0.0,success,lp
