dataset,mu_size,nu_size,cost,iterations,error,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,reg,maxiter,tol
1D-gaussian-2c-128p,128,128,0.15943763745441986,12995,5.537809237273739e-07,seconds,3.5782899856567383,3.431236384436488,megabytes,546.0,546.0,94.0,92.88235294117646,0.23822336000000002,0.23822336000000002,0.81171875,0.7302849264705883,success,lbfgs,1.0,100000,1e-06
1D-gaussian-2c-128p,128,128,0.1592051389804378,12586,6.774331640862074e-07,seconds,3.6038284301757812,3.4536310844123363,megabytes,546.0,546.0,94.0,87.125,0.238104576,0.238104576,0.80078125,0.731884765625,success,lbfgs,1.0,100000,1e-06
1D-gaussian-2c-128p,128,128,0.1599128538708227,14285,5.017583251383178e-07,seconds,3.873311758041382,3.8680934626609087,megabytes,546.0,546.0,94.0,88.38888888888889,0.23737139200000001,0.23737139200000001,0.78515625,0.7694878472222223,success,lbfgs,1.0,100000,1e-06
1D-gaussian-2c-128p,128,128,0.151702579156788,12180,6.823149355777846e-07,seconds,3.4149222373962402,3.2494363710284233,megabytes,546.0,546.0,94.0,88.11764705882354,0.23939891200000002,0.23939891200000002,0.80859375,0.728125,success,lbfgs,1.0,100000,1e-06
1D-gaussian-2c-128p,128,128,0.15509957132098223,14316,4.36874530027552e-07,seconds,3.899294376373291,3.8323051631450653,megabytes,546.0,546.0,94.0,87.0,0.23735910400000002,0.23735910400000002,0.8171875,0.7725328947368421,success,lbfgs,1.0,100000,1e-06
1D-gaussian-2c-128p,128,128,0.15541355541845178,11921,3.824341674588121e-07,seconds,3.251152992248535,3.2132694981992245,megabytes,546.0,546.0,94.0,88.06666666666666,0.237305856,0.237305856,0.815625,0.7632812499999999,success,lbfgs,1.0,100000,1e-06
1D-gaussian-2c-128p,128,128,0.15637229837881272,13412,3.5934408049081733e-07,seconds,3.783642530441284,3.628576012328267,megabytes,546.0,546.0,94.0,87.61111111111111,0.238125056,0.238125056,0.81484375,0.7302951388888889,success,lbfgs,1.0,100000,1e-06
1D-gaussian-2c-128p,128,128,0.1697234098497703,10251,8.735420603689522e-07,seconds,2.854191780090332,2.8015605323016644,megabytes,546.0,546.0,94.0,86.0,0.237264896,0.237264896,0.8078125,0.7634014423076922,success,lbfgs,1.0,100000,1e-06
1D-gaussian-2c-128p,128,128,0.16040285997947334,12773,5.084235097046727e-07,seconds,3.5522384643554688,3.4364674296230078,megabytes,546.0,546.0,94.0,86.58823529411765,0.237367296,0.237367296,0.82109375,0.7543198529411768,success,lbfgs,1.0,100000,1e-06
1D-gaussian-2c-128p,128,128,0.1658408198997777,12534,7.58877062178334e-07,seconds,3.311716318130493,3.3090895786881447,megabytes,546.0,546.0,94.0,88.41176470588235,0.237228032,0.237228032,0.81484375,0.7759191176470588,success,lbfgs,1.0,100000,1e-06
1D-gaussian-2c-128p,128,128,0.16730245578674252,13101,5.518849847097105e-07,seconds,3.7560653686523438,3.583577198907733,megabytes,546.0,546.0,94.0,89.94117647058823,0.23918182400000002,0.23918182400000002,0.8109375,0.7284466911764708,success,lbfgs,1.0,100000,1e-06
1D-gaussian-2c-128p,128,128,0.14193625489673492,12352,1.4452985892548548e-07,seconds,3.495393991470337,3.3706634920090437,megabytes,546.0,546.0,94.0,85.3125,0.23722393600000002,0.23722393600000002,0.8140625,0.748583984375,success,lbfgs,1.0,100000,1e-06
1D-gaussian-2c-128p,128,128,0.15747555633249688,12983,6.623443607940945e-07,seconds,3.6604561805725098,3.4951912742108107,megabytes,546.0,546.0,94.0,89.61111111111111,0.23928832000000003,0.23928832000000003,0.815625,0.7311631944444446,success,lbfgs,1.0,100000,1e-06
1D-gaussian-2c-128p,128,128,0.15953721228827655,13587,4.898072630738715e-07,seconds,3.794362783432007,3.7276841439306736,megabytes,546.0,546.0,94.0,87.88235294117646,0.237252608,0.237252608,0.80625,0.7645680147058822,success,lbfgs,1.0,100000,1e-06
1D-gaussian-2c-256p,256,256,0.16591146413604885,56792,8.964837832881282e-07,seconds,18.625576734542847,18.642477989196777,megabytes,548.0,548.0,94.0,79.34177215189874,0.34781184000000004,0.34781184000000004,1.0171875,0.7630142405063292,success,lbfgs,1.0,100000,1e-06
1D-gaussian-2c-256p,256,256,0.1343579516139599,39961,6.149082653050233e-07,seconds,11.493707656860352,11.352250361815095,megabytes,548.0,548.0,94.0,91.94117647058823,0.301801472,0.301801472,0.81171875,0.7699601715686275,success,lbfgs,1.0,100000,1e-06
1D-gaussian-2c-256p,256,256,0.1501069283522658,42086,9.75643741388134e-07,seconds,12.061871767044067,11.999624252319336,megabytes,548.0,548.0,94.0,91.11320754716981,0.30158848,0.30158848,0.8203125,0.7748525943396226,success,lbfgs,1.0,100000,1e-06
1D-gaussian-2c-256p,256,256,0.15577619834852213,68674,3.8466827104590494e-07,seconds,19.612300634384155,19.519877042621374,megabytes,548.0,548.0,94.0,92.67816091954023,0.30092492800000004,0.30092492800000004,0.8140625,0.7758800287356322,success,lbfgs,1.0,100000,1e-06
