dataset,mu_size,nu_size,cost,iterations,error,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,reg,maxiter,tol
1D-cauchy-vs-gaussian-128p,128,128,0.2956088794545749,6215,9.597533539010967e-07,seconds,1.7101447582244873,1.7194662988185883,megabytes,546.0,546.0,94.0,81.625,0.041955328,0.041955328,0.78828125,0.7728515625,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-128p,128,128,0.32836656514435625,5073,7.279891285017092e-07,seconds,1.5740399360656738,1.4176968596875668,megabytes,546.0,546.0,94.0,80.57142857142857,0.042606592000000006,0.042606592000000006,0.7984375,0.6809151785714286,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-128p,128,128,0.09456509785319062,8742,9.277569573333839e-07,seconds,2.393829822540283,2.3774768747389317,megabytes,546.0,546.0,93.0,86.83333333333333,0.043380736,0.043380736,0.7984375,0.7755859375000002,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-128p,128,128,0.15385930627096223,9489,5.810206184997642e-07,seconds,2.812943458557129,2.6901380121707916,megabytes,546.0,546.0,94.0,86.08333333333333,0.043433984,0.043433984,0.79765625,0.7365885416666668,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-128p,128,128,0.17771992073875315,9294,3.157308543104675e-07,seconds,2.6871471405029297,2.5644237510859966,megabytes,546.0,546.0,93.0,85.91666666666667,0.043229184000000004,0.043229184000000004,0.79375,0.7268229166666668,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-128p,128,128,0.17781397620364314,10313,4.954492242922372e-07,seconds,2.8808085918426514,2.8957144916057587,megabytes,546.0,546.0,93.0,90.0,0.042450944000000004,0.042450944000000004,0.809375,0.7801432291666668,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-128p,128,128,0.16901784695004943,10892,5.957854604010625e-07,seconds,3.092802047729492,2.95441578887403,megabytes,546.0,546.0,93.0,87.66666666666667,0.043200512,0.043200512,0.790625,0.7330729166666666,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-128p,128,128,0.1916409341953793,9946,4.1498553402059046e-07,seconds,2.8745744228363037,2.74128476716578,megabytes,546.0,546.0,94.0,89.23076923076923,0.04319232,0.04319232,0.8203125,0.7505408653846156,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-128p,128,128,0.1930679501472186,10241,4.803126511873529e-07,seconds,2.882096290588379,2.7963577657938004,megabytes,546.0,546.0,94.0,87.0,0.042487808,0.042487808,0.796875,0.754408482142857,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-128p,128,128,0.15161538703235844,12638,9.06399007442972e-07,seconds,3.513547897338867,3.470382761210203,megabytes,546.0,546.0,93.0,90.5625,0.042487808,0.042487808,0.80390625,0.7692871093749999,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-128p,128,128,0.19006780423349126,3846,7.889729357669159e-07,seconds,1.111158847808838,1.0671526473015547,megabytes,546.0,546.0,93.0,72.8,0.041893888000000004,0.041893888000000004,0.82421875,0.75234375,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-128p,128,128,0.21281837318515956,8364,5.211323944112935e-07,seconds,2.455617904663086,2.3217872604727745,megabytes,546.0,546.0,93.0,87.27272727272727,0.043216896000000005,0.043216896000000005,0.79609375,0.7238636363636364,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-128p,128,128,0.2531234057843123,7990,6.465972973796698e-07,seconds,2.2607765197753906,2.164596928283572,megabytes,546.0,546.0,94.0,86.0,0.043139072,0.043139072,0.80546875,0.7463778409090908,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-128p,128,128,0.21241605900698393,8089,9.324632736976499e-07,seconds,2.1996891498565674,2.189852472394705,megabytes,546.0,546.0,94.0,83.45454545454545,0.04241408,0.04241408,0.8078125,0.7690340909090909,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-128p,128,128,0.24038633023218992,5274,5.431537913269456e-07,seconds,1.6154305934906006,1.4761880487203598,megabytes,546.0,546.0,94.0,78.57142857142857,0.041934848000000004,0.041934848000000004,0.78046875,0.6799107142857144,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-128p,128,128,0.24699249826693412,6855,7.043696067292519e-07,seconds,2.018965244293213,1.8754538837820292,megabytes,546.0,546.0,93.0,80.7,0.043020288000000004,0.043020288000000004,0.8046875,0.7137500000000001,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-128p,128,128,0.13664751559543362,10572,9.990490016502662e-07,seconds,2.9398937225341797,2.893571497872472,megabytes,546.0,546.0,94.0,90.0,0.042418176,0.042418176,0.8234375,0.7693638392857143,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-128p,128,128,0.03612984204828937,40344,9.775624929200235e-07,seconds,11.26297378540039,11.262586265802383,megabytes,546.0,546.0,93.0,90.18367346938776,0.109064192,0.109064192,0.81171875,0.780341198979592,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-128p,128,128,0.1945236691189722,9721,7.504318668862826e-07,seconds,2.7143003940582275,2.65773774497211,megabytes,546.0,546.0,94.0,88.6923076923077,0.042369024000000005,0.042369024000000005,0.8046875,0.7522235576923078,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-128p,128,128,0.1525318873770907,7572,9.92110576562777e-07,seconds,2.2227745056152344,2.050026273354888,megabytes,546.0,546.0,94.0,82.72727272727273,0.043880448,0.043880448,0.78984375,0.7045454545454546,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-128p,128,128,0.21561619149978786,7942,8.864306750418167e-07,seconds,2.1667120456695557,2.17408755607903,megabytes,546.0,546.0,94.0,89.6,0.042397696000000006,0.042397696000000006,0.80078125,0.782421875,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-128p,128,128,0.14698352738634177,7482,9.466478992555604e-07,seconds,2.087190628051758,2.0454218443483114,megabytes,546.0,546.0,93.0,89.1,0.042491904000000004,0.042491904000000004,0.81328125,0.7615625000000001,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-128p,128,128,0.1673181509236374,10409,8.981576400555947e-07,seconds,3.0265071392059326,2.8528405614197254,megabytes,546.0,546.0,94.0,88.07142857142857,0.044384256000000004,0.044384256000000004,0.80234375,0.7265066964285715,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-128p,128,128,0.1960050328965274,9332,8.767845300442759e-07,seconds,2.7763071060180664,2.585775977000594,megabytes,546.0,546.0,94.0,84.5,0.04438016,0.04438016,0.80078125,0.7129557291666667,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-128p,128,128,0.183358541821769,3837,6.974235414739951e-07,seconds,1.0945451259613037,1.0762818232178688,megabytes,546.0,546.0,93.0,77.4,0.041963520000000004,0.041963520000000004,0.7921875,0.76953125,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-128p,128,128,0.1853575368146526,9010,7.776126338566711e-07,seconds,2.6256158351898193,2.4933669324964285,megabytes,546.0,546.0,93.0,90.41666666666667,0.043237376,0.043237376,0.8,0.7383463541666666,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-128p,128,128,0.2546641150555344,6749,6.576964976865441e-07,seconds,1.8445935249328613,1.858109911903739,megabytes,546.0,546.0,93.0,88.66666666666667,0.042328064000000006,0.042328064000000006,0.81953125,0.7860243055555556,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-128p,128,128,0.1495869175884545,10654,5.926798896972453e-07,seconds,3.0464305877685547,2.9387950245290995,megabytes,546.0,546.0,93.0,88.61538461538461,0.042385408,0.042385408,0.8046875,0.7439302884615384,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-128p,128,128,0.35787125914295814,3571,7.870255093669502e-07,seconds,1.0353443622589111,0.9983920119702816,megabytes,546.0,546.0,93.0,76.0,0.041754624000000004,0.041754624000000004,0.7828125,0.740625,success,lbfgs,1.0,100000,1e-06
