dataset,mu_size,nu_size,cost,iterations,error,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,reg,maxiter,tol
1D-gen-hyperb-mixture-2c-64p,64,64,0.15533398243554936,8528,7.360306179932512e-07,seconds,2.3304452896118164,2.3274628091603518,megabytes,546.0,546.0,93.0,88.9090909090909,0.037695488,0.037695488,0.81171875,0.7761363636363636,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-128p,128,128,0.17508382516755622,7860,8.418500344712832e-07,seconds,4.570753574371338,4.397310087457299,megabytes,546.0,546.0,93.0,45.54545454545455,0.091004928,0.128770048,1.03203125,0.693927556818182,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-128p,128,128,0.08653889214937856,22832,9.508301332291128e-07,seconds,6.2254719734191895,6.204590599983931,megabytes,546.0,546.0,93.0,91.38709677419355,0.037646336,0.037646336,0.821875,0.7831401209677418,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-128p,128,128,0.13929497697370388,5262,7.163361114466124e-07,seconds,1.540907859802246,1.4915517512708902,megabytes,546.0,546.0,93.0,83.71428571428571,0.036581376000000006,0.036581376000000006,0.796875,0.7393973214285715,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-128p,128,128,0.14717460616891467,40449,9.296421218543342e-07,seconds,11.207937479019165,11.148860124871135,megabytes,546.0,546.0,93.0,90.50943396226415,0.10299392,0.10299392,0.8125,0.7773732311320755,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-128p,128,128,0.061319411613278405,32171,9.127237240041678e-07,seconds,8.93592619895935,8.888001263141632,megabytes,546.0,546.0,93.0,91.66666666666667,0.037687296,0.037687296,0.8171875,0.7737537202380952,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-128p,128,128,0.17806342583503154,17896,9.246732947610195e-07,seconds,5.0829737186431885,5.05221382714808,megabytes,546.0,546.0,93.0,87.54545454545455,0.03729408,0.03729408,0.815625,0.7777698863636364,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-128p,128,128,0.07955097253268764,62474,9.704136622465735e-07,seconds,17.46756601333618,17.475543735548854,megabytes,546.0,546.0,93.0,91.46052631578948,0.10292019200000001,0.10292019200000001,0.81796875,0.7799958881578947,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-128p,128,128,0.09912081572272152,33636,8.362303503335264e-07,seconds,9.334523916244507,9.327369654551148,megabytes,546.0,546.0,93.0,91.225,0.037404672,0.037404672,0.8109375,0.7794726562500001,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-128p,128,128,0.04299422151788712,35098,9.580385866762567e-07,seconds,9.967732429504395,9.836371211335063,megabytes,546.0,546.0,93.0,90.06818181818181,0.037298176,0.037298176,0.81015625,0.7761718749999997,success,lbfgs,1.0,100000,1e-06
